Country,Foodname,Measure,Year,Value
DZA,WHEAT,TONNE_HA,1999,1.0714285
DZA,WHEAT,TONNE_HA,2000,0.9189843
DZA,WHEAT,TONNE_HA,2001,1.1105665
DZA,WHEAT,TONNE_HA,2002,1.074392
DZA,WHEAT,TONNE_HA,2003,1.4521017
DZA,WHEAT,TONNE_HA,2004,1.301
DZA,WHEAT,TONNE_HA,2005,1.505611
DZA,WHEAT,TONNE_HA,2006,1.5067265
DZA,WHEAT,TONNE_HA,2007,1.2741759
DZA,WHEAT,TONNE_HA,2008,1.1032771
DZA,WHEAT,TONNE_HA,2009,1.8736842
DZA,WHEAT,TONNE_HA,2010,1.55
DZA,WHEAT,TONNE_HA,2011,1.375
DZA,WHEAT,TONNE_HA,2012,1.7285206
DZA,WHEAT,TONNE_HA,2013,1.6776818
DZA,WHEAT,TONNE_HA,2014,0.95
DZA,WHEAT,TONNE_HA,2015,1.4
DZA,WHEAT,TONNE_HA,2016,1.1
DZA,WHEAT,TONNE_HA,2017,1.3
DZA,WHEAT,TONNE_HA,2018,1.3175554
DZA,WHEAT,TONNE_HA,2019,1.3336146
DZA,WHEAT,TONNE_HA,2020,1.3512771
DZA,WHEAT,TONNE_HA,2021,1.3693476
DZA,WHEAT,TONNE_HA,2022,1.3870308
DZA,WHEAT,TONNE_HA,2023,1.4048798
ARG,RICE,TONNE_HA,1990,2.4875214
ARG,RICE,TONNE_HA,1991,2.7511628
ARG,RICE,TONNE_HA,1992,3.5347517
ARG,RICE,TONNE_HA,1993,2.9528573
ARG,RICE,TONNE_HA,1994,2.9304965
ARG,RICE,TONNE_HA,1995,3.4222827
ARG,RICE,TONNE_HA,1996,3.4740932
ARG,RICE,TONNE_HA,1997,3.6417778
ARG,RICE,TONNE_HA,1998,3.2477467
ARG,RICE,TONNE_HA,1999,3.8984785
ARG,RICE,TONNE_HA,2000,3.2507668
ARG,RICE,TONNE_HA,2001,3.8760452
ARG,RICE,TONNE_HA,2002,3.91
ARG,RICE,TONNE_HA,2003,3.6709774
ARG,RICE,TONNE_HA,2004,4.2600474
ARG,RICE,TONNE_HA,2005,4.0885534
ARG,RICE,TONNE_HA,2006,4.8022485
ARG,RICE,TONNE_HA,2007,4.4621387
ARG,RICE,TONNE_HA,2008,4.663388
ARG,RICE,TONNE_HA,2009,4.619239
ARG,RICE,TONNE_HA,2010,3.9195364
ARG,RICE,TONNE_HA,2011,4.618135
ARG,RICE,TONNE_HA,2012,4.529482
ARG,RICE,TONNE_HA,2013,4.5688868
ARG,RICE,TONNE_HA,2014,4.417763
ARG,RICE,TONNE_HA,2015,4.560619
ARG,RICE,TONNE_HA,2016,4.60159
ARG,RICE,TONNE_HA,2017,4.5266576
ARG,RICE,TONNE_HA,2018,4.573702
ARG,RICE,TONNE_HA,2019,4.622856
ARG,RICE,TONNE_HA,2020,4.685151
ARG,RICE,TONNE_HA,2021,4.7390037
ARG,RICE,TONNE_HA,2022,4.7975492
ARG,RICE,TONNE_HA,2023,4.853667
ARG,WHEAT,TONNE_HA,1990,1.8973697
ARG,WHEAT,TONNE_HA,1991,2.1808069
ARG,WHEAT,TONNE_HA,1992,2.3273573
ARG,WHEAT,TONNE_HA,1993,2.0239036
ARG,WHEAT,TONNE_HA,1994,2.167205
ARG,WHEAT,TONNE_HA,1995,1.9343199
ARG,WHEAT,TONNE_HA,1996,2.24269
ARG,WHEAT,TONNE_HA,1997,2.6088536
ARG,WHEAT,TONNE_HA,1998,2.3028142
ARG,WHEAT,TONNE_HA,1999,2.4285715
ARG,WHEAT,TONNE_HA,2000,2.4906366
ARG,WHEAT,TONNE_HA,2001,2.2353456
ARG,WHEAT,TONNE_HA,2002,2.0332232
ARG,WHEAT,TONNE_HA,2003,2.53932
ARG,WHEAT,TONNE_HA,2004,2.6306248
ARG,WHEAT,TONNE_HA,2005,2.5307477
ARG,WHEAT,TONNE_HA,2006,2.6259928
ARG,WHEAT,TONNE_HA,2007,2.831313
ARG,WHEAT,TONNE_HA,2008,1.9773371
ARG,WHEAT,TONNE_HA,2009,2.761016
ARG,WHEAT,TONNE_HA,2010,3.5102808
ARG,WHEAT,TONNE_HA,2011,3.133319
ARG,WHEAT,TONNE_HA,2012,2.5316455
ARG,WHEAT,TONNE_HA,2013,2.5205479
ARG,WHEAT,TONNE_HA,2014,2.6425855
ARG,WHEAT,TONNE_HA,2015,2.5858123
ARG,WHEAT,TONNE_HA,2016,3.307554
ARG,WHEAT,TONNE_HA,2017,2.7829819
ARG,WHEAT,TONNE_HA,2018,2.8142045
ARG,WHEAT,TONNE_HA,2019,2.8377447
ARG,WHEAT,TONNE_HA,2020,2.867127
ARG,WHEAT,TONNE_HA,2021,2.8979647
ARG,WHEAT,TONNE_HA,2022,2.9264414
ARG,WHEAT,TONNE_HA,2023,2.9549913
BGD,RICE,TONNE_HA,1990,1.7111945
BGD,RICE,TONNE_HA,1991,1.7803551
BGD,RICE,TONNE_HA,1992,1.8020142
BGD,RICE,TONNE_HA,1993,1.8392297
BGD,RICE,TONNE_HA,1994,1.7002829
BGD,RICE,TONNE_HA,1995,1.7791873
BGD,RICE,TONNE_HA,1996,1.8551878
BGD,RICE,TONNE_HA,1997,1.8378739
BGD,RICE,TONNE_HA,1998,1.967643
BGD,RICE,TONNE_HA,1999,2.1541862
BGD,RICE,TONNE_HA,2000,2.263708
BGD,RICE,TONNE_HA,2001,2.297744
BGD,RICE,TONNE_HA,2002,2.3119435
BGD,RICE,TONNE_HA,2003,2.3845944
BGD,RICE,TONNE_HA,2004,2.3570025
BGD,RICE,TONNE_HA,2005,2.5079026
BGD,RICE,TONNE_HA,2006,2.534466
BGD,RICE,TONNE_HA,2007,2.5558975
BGD,RICE,TONNE_HA,2008,2.7992306
BGD,RICE,TONNE_HA,2009,2.7919412
BGD,RICE,TONNE_HA,2010,2.8766818
BGD,RICE,TONNE_HA,2011,2.9376125
BGD,RICE,TONNE_HA,2012,2.9472632
BGD,RICE,TONNE_HA,2013,3.0091925
BGD,RICE,TONNE_HA,2014,3.0378542
BGD,RICE,TONNE_HA,2015,3.0539353
BGD,RICE,TONNE_HA,2016,3.0634491
BGD,RICE,TONNE_HA,2017,3.124771
BGD,RICE,TONNE_HA,2018,3.1695657
BGD,RICE,TONNE_HA,2019,3.224652
BGD,RICE,TONNE_HA,2020,3.2778165
BGD,RICE,TONNE_HA,2021,3.3266408
BGD,RICE,TONNE_HA,2022,3.37566
BGD,RICE,TONNE_HA,2023,3.4236157
BGD,WHEAT,TONNE_HA,1990,1.5033784
BGD,WHEAT,TONNE_HA,1991,1.676127
BGD,WHEAT,TONNE_HA,1992,1.8521739
BGD,WHEAT,TONNE_HA,1993,1.846154
BGD,WHEAT,TONNE_HA,1994,1.8390244
BGD,WHEAT,TONNE_HA,1995,1.9483567
BGD,WHEAT,TONNE_HA,1996,1.9529244
BGD,WHEAT,TONNE_HA,1997,2.0536723
BGD,WHEAT,TONNE_HA,1998,2.2397516
BGD,WHEAT,TONNE_HA,1999,2.1627162
BGD,WHEAT,TONNE_HA,2000,2.210351
BGD,WHEAT,TONNE_HA,2001,2.164295
BGD,WHEAT,TONNE_HA,2002,2.1644204
BGD,WHEAT,TONNE_HA,2003,2.1327152
BGD,WHEAT,TONNE_HA,2004,1.9526855
BGD,WHEAT,TONNE_HA,2005,1.7477835
BGD,WHEAT,TONNE_HA,2006,1.5344467
BGD,WHEAT,TONNE_HA,2007,1.8471178
BGD,WHEAT,TONNE_HA,2008,2.1752577
BGD,WHEAT,TONNE_HA,2009,2.1515458
BGD,WHEAT,TONNE_HA,2010,2.3959484
BGD,WHEAT,TONNE_HA,2011,2.6011887
BGD,WHEAT,TONNE_HA,2012,2.778919
BGD,WHEAT,TONNE_HA,2013,3.013813
BGD,WHEAT,TONNE_HA,2014,2.800645
BGD,WHEAT,TONNE_HA,2015,2.8125
BGD,WHEAT,TONNE_HA,2016,2.8163266
BGD,WHEAT,TONNE_HA,2017,2.8837595
BGD,WHEAT,TONNE_HA,2018,2.9278936
BGD,WHEAT,TONNE_HA,2019,2.9717317
BGD,WHEAT,TONNE_HA,2020,3.0191138
BGD,WHEAT,TONNE_HA,2021,3.0680692
BGD,WHEAT,TONNE_HA,2022,3.117927
BGD,WHEAT,TONNE_HA,2023,3.167035
BRA,RICE,TONNE_HA,1990,1.277177
BRA,RICE,TONNE_HA,1991,1.5827032
BRA,RICE,TONNE_HA,1992,1.4670568
BRA,RICE,TONNE_HA,1993,1.5131129
BRA,RICE,TONNE_HA,1994,1.6056479
BRA,RICE,TONNE_HA,1995,1.7641753
BRA,RICE,TONNE_HA,1996,1.7408231
BRA,RICE,TONNE_HA,1997,1.8263023
BRA,RICE,TONNE_HA,1998,1.745217
BRA,RICE,TONNE_HA,1999,2.0482056
BRA,RICE,TONNE_HA,2000,2.1121678
BRA,RICE,TONNE_HA,2001,2.1728702
BRA,RICE,TONNE_HA,2002,2.2443
BRA,RICE,TONNE_HA,2003,2.2126198
BRA,RICE,TONNE_HA,2004,2.411633
BRA,RICE,TONNE_HA,2005,2.318907
BRA,RICE,TONNE_HA,2006,2.6412473
BRA,RICE,TONNE_HA,2007,2.5931158
BRA,RICE,TONNE_HA,2008,2.8557634
BRA,RICE,TONNE_HA,2009,2.9459264
BRA,RICE,TONNE_HA,2010,2.8679876
BRA,RICE,TONNE_HA,2011,3.2822423
BRA,RICE,TONNE_HA,2012,3.2503648
BRA,RICE,TONNE_HA,2013,3.3494732
BRA,RICE,TONNE_HA,2014,3.473677
BRA,RICE,TONNE_HA,2015,3.6883132
BRA,RICE,TONNE_HA,2016,3.5909812
BRA,RICE,TONNE_HA,2017,3.6590042
BRA,RICE,TONNE_HA,2018,3.704096
BRA,RICE,TONNE_HA,2019,3.7572362
BRA,RICE,TONNE_HA,2020,3.8046567
BRA,RICE,TONNE_HA,2021,3.8540897
BRA,RICE,TONNE_HA,2022,3.9033892
BRA,RICE,TONNE_HA,2023,3.9533668
BRA,WHEAT,TONNE_HA,1990,1.153969
BRA,WHEAT,TONNE_HA,1991,1.4641604
BRA,WHEAT,TONNE_HA,1992,1.4279877
BRA,WHEAT,TONNE_HA,1993,1.4726403
BRA,WHEAT,TONNE_HA,1994,1.5519288
BRA,WHEAT,TONNE_HA,1995,1.5432595
BRA,WHEAT,TONNE_HA,1996,1.8093407
BRA,WHEAT,TONNE_HA,1997,1.6353482
BRA,WHEAT,TONNE_HA,1998,1.6110717
BRA,WHEAT,TONNE_HA,1999,1.9696
BRA,WHEAT,TONNE_HA,2000,1.6191369
BRA,WHEAT,TONNE_HA,2001,1.9484954
BRA,WHEAT,TONNE_HA,2002,1.5195695
BRA,WHEAT,TONNE_HA,2003,2.497565
BRA,WHEAT,TONNE_HA,2004,2.083423
BRA,WHEAT,TONNE_HA,2005,1.9745655
BRA,WHEAT,TONNE_HA,2006,1.593068
BRA,WHEAT,TONNE_HA,2007,2.2102702
BRA,WHEAT,TONNE_HA,2008,2.4793596
BRA,WHEAT,TONNE_HA,2009,2.0406904
BRA,WHEAT,TONNE_HA,2010,2.7730823
BRA,WHEAT,TONNE_HA,2011,2.6649508
BRA,WHEAT,TONNE_HA,2012,2.3162348
BRA,WHEAT,TONNE_HA,2013,2.5873303
BRA,WHEAT,TONNE_HA,2014,2.2088184
BRA,WHEAT,TONNE_HA,2015,2.2272544
BRA,WHEAT,TONNE_HA,2016,2.9829626
BRA,WHEAT,TONNE_HA,2017,2.611948
BRA,WHEAT,TONNE_HA,2018,2.6162055
BRA,WHEAT,TONNE_HA,2019,2.6444116
BRA,WHEAT,TONNE_HA,2020,2.6716495
BRA,WHEAT,TONNE_HA,2021,2.6910274
BRA,WHEAT,TONNE_HA,2022,2.7085145
BRA,WHEAT,TONNE_HA,2023,2.732348
CHL,RICE,TONNE_HA,1990,2.7735758
CHL,RICE,TONNE_HA,1991,2.6233335
CHL,RICE,TONNE_HA,1992,2.8238995
CHL,RICE,TONNE_HA,1993,3.0413792
CHL,RICE,TONNE_HA,1994,2.9440792
CHL,RICE,TONNE_HA,1995,2.8911765
CHL,RICE,TONNE_HA,1996,3.21875
CHL,RICE,TONNE_HA,1997,2.8132296
CHL,RICE,TONNE_HA,1998,2.6292136
CHL,RICE,TONNE_HA,1999,2.792721
CHL,RICE,TONNE_HA,2000,3.52412
CHL,RICE,TONNE_HA,2001,3.3720593
CHL,RICE,TONNE_HA,2002,3.410668
CHL,RICE,TONNE_HA,2003,3.3602269
CHL,RICE,TONNE_HA,2004,3.2244537
CHL,RICE,TONNE_HA,2005,3.144256
CHL,RICE,TONNE_HA,2006,3.8529248
CHL,RICE,TONNE_HA,2007,3.405133
CHL,RICE,TONNE_HA,2008,3.8905811
CHL,RICE,TONNE_HA,2009,3.6148903
CHL,RICE,TONNE_HA,2010,2.601351
CHL,RICE,TONNE_HA,2011,3.4963827
CHL,RICE,TONNE_HA,2012,4.2006416
CHL,RICE,TONNE_HA,2013,4.1758046
CHL,RICE,TONNE_HA,2014,4.0530224
CHL,RICE,TONNE_HA,2015,4.641798
CHL,RICE,TONNE_HA,2016,4.4124947
CHL,RICE,TONNE_HA,2017,4.361118
CHL,RICE,TONNE_HA,2018,4.4113955
CHL,RICE,TONNE_HA,2019,4.475695
CHL,RICE,TONNE_HA,2020,4.541432
CHL,RICE,TONNE_HA,2021,4.6066833
CHL,RICE,TONNE_HA,2022,4.6744123
CHL,RICE,TONNE_HA,2023,4.741456
CHL,WHEAT,TONNE_HA,1990,2.9468267
CHL,WHEAT,TONNE_HA,1991,3.4098713
CHL,WHEAT,TONNE_HA,1992,3.3774405
CHL,WHEAT,TONNE_HA,1993,3.3518987
CHL,WHEAT,TONNE_HA,1994,3.5110497
CHL,WHEAT,TONNE_HA,1995,3.548718
CHL,WHEAT,TONNE_HA,1996,3.3252032
CHL,WHEAT,TONNE_HA,1997,4.0215826
CHL,WHEAT,TONNE_HA,1998,3.5309734
CHL,WHEAT,TONNE_HA,1999,3.8086734
CHL,WHEAT,TONNE_HA,2000,4.2995167
CHL,WHEAT,TONNE_HA,2001,4.2723002
CHL,WHEAT,TONNE_HA,2002,4.3197117
CHL,WHEAT,TONNE_HA,2003,4.5761905
CHL,WHEAT,TONNE_HA,2004,4.5761905
CHL,WHEAT,TONNE_HA,2005,5.879365
CHL,WHEAT,TONNE_HA,2006,6.051724
CHL,WHEAT,TONNE_HA,2007,4.070111
CHL,WHEAT,TONNE_HA,2008,4.405694
CHL,WHEAT,TONNE_HA,2009,4.337121
CHL,WHEAT,TONNE_HA,2010,5.623616
CHL,WHEAT,TONNE_HA,2011,6.4326534
CHL,WHEAT,TONNE_HA,2012,4.9510207
CHL,WHEAT,TONNE_HA,2013,5.8149176
CHL,WHEAT,TONNE_HA,2014,5.3280897
CHL,WHEAT,TONNE_HA,2015,5.630699
CHL,WHEAT,TONNE_HA,2016,6.070452
CHL,WHEAT,TONNE_HA,2017,5.93097
CHL,WHEAT,TONNE_HA,2018,6.0121403
CHL,WHEAT,TONNE_HA,2019,6.098087
CHL,WHEAT,TONNE_HA,2020,6.1922984
CHL,WHEAT,TONNE_HA,2021,6.289947
CHL,WHEAT,TONNE_HA,2022,6.390301
CHL,WHEAT,TONNE_HA,2023,6.4883204
CHN,RICE,TONNE_HA,1990,3.8518696
CHN,RICE,TONNE_HA,1991,3.7901902
CHN,RICE,TONNE_HA,1992,3.9170613
CHN,RICE,TONNE_HA,1993,3.980807
CHN,RICE,TONNE_HA,1994,4.0673323
CHN,RICE,TONNE_HA,1995,4.1270685
CHN,RICE,TONNE_HA,1996,4.2548933
CHN,RICE,TONNE_HA,1997,4.328774
CHN,RICE,TONNE_HA,1998,4.3607907
CHN,RICE,TONNE_HA,1999,4.3462677
CHN,RICE,TONNE_HA,2000,4.2960076
CHN,RICE,TONNE_HA,2001,4.2219553
CHN,RICE,TONNE_HA,2002,4.2394123
CHN,RICE,TONNE_HA,2003,4.151527
CHN,RICE,TONNE_HA,2004,4.322773
CHN,RICE,TONNE_HA,2005,4.288285
CHN,RICE,TONNE_HA,2006,4.301501
CHN,RICE,TONNE_HA,2007,4.4065595
CHN,RICE,TONNE_HA,2008,4.4953814
CHN,RICE,TONNE_HA,2009,4.510961
CHN,RICE,TONNE_HA,2010,4.488879
CHN,RICE,TONNE_HA,2011,4.580819
CHN,RICE,TONNE_HA,2012,4.6421895
CHN,RICE,TONNE_HA,2013,4.601439
CHN,RICE,TONNE_HA,2014,4.6670175
CHN,RICE,TONNE_HA,2015,4.720952
CHN,RICE,TONNE_HA,2016,4.6995525
CHN,RICE,TONNE_HA,2017,4.66623
CHN,RICE,TONNE_HA,2018,4.6774626
CHN,RICE,TONNE_HA,2019,4.6894355
CHN,RICE,TONNE_HA,2020,4.70218
CHN,RICE,TONNE_HA,2021,4.7157645
CHN,RICE,TONNE_HA,2022,4.7304735
CHN,RICE,TONNE_HA,2023,4.745707
CHN,WHEAT,TONNE_HA,1990,3.1941242
CHN,WHEAT,TONNE_HA,1991,3.1003618
CHN,WHEAT,TONNE_HA,1992,3.3311582
CHN,WHEAT,TONNE_HA,1993,3.5187697
CHN,WHEAT,TONNE_HA,1994,3.4262793
CHN,WHEAT,TONNE_HA,1995,3.541476
CHN,WHEAT,TONNE_HA,1996,3.7340515
CHN,WHEAT,TONNE_HA,1997,4.10184
CHN,WHEAT,TONNE_HA,1998,3.685172
CHN,WHEAT,TONNE_HA,1999,3.9467664
CHN,WHEAT,TONNE_HA,2000,3.7382658
CHN,WHEAT,TONNE_HA,2001,3.8061953
CHN,WHEAT,TONNE_HA,2002,3.77656
CHN,WHEAT,TONNE_HA,2003,3.931809
CHN,WHEAT,TONNE_HA,2004,4.251919
CHN,WHEAT,TONNE_HA,2005,4.2754035
CHN,WHEAT,TONNE_HA,2006,4.593487
CHN,WHEAT,TONNE_HA,2007,4.6076474
CHN,WHEAT,TONNE_HA,2008,4.761655
CHN,WHEAT,TONNE_HA,2009,4.738998
CHN,WHEAT,TONNE_HA,2010,4.7485156
CHN,WHEAT,TONNE_HA,2011,4.837289
CHN,WHEAT,TONNE_HA,2012,4.9795203
CHN,WHEAT,TONNE_HA,2013,5.055604
CHN,WHEAT,TONNE_HA,2014,5.2435913
CHN,WHEAT,TONNE_HA,2015,5.392776
CHN,WHEAT,TONNE_HA,2016,5.3132234
CHN,WHEAT,TONNE_HA,2017,5.2512984
CHN,WHEAT,TONNE_HA,2018,5.2969165
CHN,WHEAT,TONNE_HA,2019,5.333396
CHN,WHEAT,TONNE_HA,2020,5.3753004
CHN,WHEAT,TONNE_HA,2021,5.4210863
CHN,WHEAT,TONNE_HA,2022,5.465119
CHN,WHEAT,TONNE_HA,2023,5.508646
COL,RICE,TONNE_HA,1990,2.754491
COL,RICE,TONNE_HA,1991,2.4303615
COL,RICE,TONNE_HA,1992,2.337931
COL,RICE,TONNE_HA,1993,2.502576
COL,RICE,TONNE_HA,1994,2.7272727
COL,RICE,TONNE_HA,1995,2.5336561
COL,RICE,TONNE_HA,1996,3.27971
COL,RICE,TONNE_HA,1997,3.1583757
COL,RICE,TONNE_HA,1998,3.2025807
COL,RICE,TONNE_HA,1999,3.2643585
COL,RICE,TONNE_HA,2000,3.265972
COL,RICE,TONNE_HA,2001,3.3696241
COL,RICE,TONNE_HA,2002,3.707986
COL,RICE,TONNE_HA,2003,3.143332
COL,RICE,TONNE_HA,2004,3.162302
COL,RICE,TONNE_HA,2005,3.1115842
COL,RICE,TONNE_HA,2006,3.2815614
COL,RICE,TONNE_HA,2007,3.3191457
COL,RICE,TONNE_HA,2008,3.3646946
COL,RICE,TONNE_HA,2009,3.0362248
COL,RICE,TONNE_HA,2010,2.900442
COL,RICE,TONNE_HA,2011,2.6606417
COL,RICE,TONNE_HA,2012,2.745543
COL,RICE,TONNE_HA,2013,2.6114306
COL,RICE,TONNE_HA,2014,2.713991
COL,RICE,TONNE_HA,2015,2.7657218
COL,RICE,TONNE_HA,2016,2.7891579
COL,RICE,TONNE_HA,2017,2.828206
COL,RICE,TONNE_HA,2018,2.8666592
COL,RICE,TONNE_HA,2019,2.9064155
COL,RICE,TONNE_HA,2020,2.948007
COL,RICE,TONNE_HA,2021,2.9892137
COL,RICE,TONNE_HA,2022,3.03137
COL,RICE,TONNE_HA,2023,3.0736566
COL,WHEAT,TONNE_HA,1990,1.8421053
COL,WHEAT,TONNE_HA,1991,2
COL,WHEAT,TONNE_HA,1992,1.744186
COL,WHEAT,TONNE_HA,1993,1.882353
COL,WHEAT,TONNE_HA,1994,2.0588236
COL,WHEAT,TONNE_HA,1995,2.1142857
COL,WHEAT,TONNE_HA,1996,2.1666667
COL,WHEAT,TONNE_HA,1997,2.0833333
COL,WHEAT,TONNE_HA,1998,2.0526316
COL,WHEAT,TONNE_HA,1999,2.3529413
COL,WHEAT,TONNE_HA,2000,1.85
COL,WHEAT,TONNE_HA,2001,2.1333332
COL,WHEAT,TONNE_HA,2002,1.51875
COL,WHEAT,TONNE_HA,2003,1.7245834
COL,WHEAT,TONNE_HA,2004,1.8695652
COL,WHEAT,TONNE_HA,2005,2.631579
COL,WHEAT,TONNE_HA,2006,2.3347058
COL,WHEAT,TONNE_HA,2007,2.3131578
COL,WHEAT,TONNE_HA,2008,1.7506667
COL,WHEAT,TONNE_HA,2009,0.95666665
COL,WHEAT,TONNE_HA,2010,0.69095236
COL,WHEAT,TONNE_HA,2011,0.67105263
COL,WHEAT,TONNE_HA,2012,0.36645
COL,WHEAT,TONNE_HA,2013,0.4015
COL,WHEAT,TONNE_HA,2014,0.8
COL,WHEAT,TONNE_HA,2015,0.45
COL,WHEAT,TONNE_HA,2016,0.9
COL,WHEAT,TONNE_HA,2017,0.59178466
COL,WHEAT,TONNE_HA,2018,0.5993595
COL,WHEAT,TONNE_HA,2019,0.6076291
COL,WHEAT,TONNE_HA,2020,0.6165342
COL,WHEAT,TONNE_HA,2021,0.62588555
COL,WHEAT,TONNE_HA,2022,0.63559127
COL,WHEAT,TONNE_HA,2023,0.64553726
EGY,RICE,TONNE_HA,1990,5.0241146
EGY,RICE,TONNE_HA,1991,5.149567
EGY,RICE,TONNE_HA,1992,4.886413
EGY,RICE,TONNE_HA,1993,4.939243
EGY,RICE,TONNE_HA,1994,5.460449
EGY,RICE,TONNE_HA,1995,5.619728
EGY,RICE,TONNE_HA,1996,5.719628
EGY,RICE,TONNE_HA,1997,5.808295
EGY,RICE,TONNE_HA,1998,5.963029
EGY,RICE,TONNE_HA,1999,6.1278324
EGY,RICE,TONNE_HA,2000,6.2822456
EGY,RICE,TONNE_HA,2001,6.4031706
EGY,RICE,TONNE_HA,2002,6.367354
EGY,RICE,TONNE_HA,2003,6.722901
EGY,RICE,TONNE_HA,2004,6.7850714
EGY,RICE,TONNE_HA,2005,6.8913374
EGY,RICE,TONNE_HA,2006,6.948345
EGY,RICE,TONNE_HA,2007,6.7401433
EGY,RICE,TONNE_HA,2008,6.7148647
EGY,RICE,TONNE_HA,2009,6.6193953
EGY,RICE,TONNE_HA,2010,6.500849
EGY,RICE,TONNE_HA,2011,6.602959
EGY,RICE,TONNE_HA,2012,6.5915613
EGY,RICE,TONNE_HA,2013,6.6283464
EGY,RICE,TONNE_HA,2014,6.666791
EGY,RICE,TONNE_HA,2015,6.619512
EGY,RICE,TONNE_HA,2016,6.636641
EGY,RICE,TONNE_HA,2017,6.7162805
EGY,RICE,TONNE_HA,2018,6.789045
EGY,RICE,TONNE_HA,2019,6.866361
EGY,RICE,TONNE_HA,2020,6.95048
EGY,RICE,TONNE_HA,2021,7.0306916
EGY,RICE,TONNE_HA,2022,7.1139936
EGY,RICE,TONNE_HA,2023,7.196572
EGY,WHEAT,TONNE_HA,1990,5.1985383
EGY,WHEAT,TONNE_HA,1991,4.8152523
EGY,WHEAT,TONNE_HA,1992,5.2536974
EGY,WHEAT,TONNE_HA,1993,5.299342
EGY,WHEAT,TONNE_HA,1994,5.002255
EGY,WHEAT,TONNE_HA,1995,5.4236965
EGY,WHEAT,TONNE_HA,1996,5.639135
EGY,WHEAT,TONNE_HA,1997,5.5971293
EGY,WHEAT,TONNE_HA,1998,5.9911504
EGY,WHEAT,TONNE_HA,1999,6.347
EGY,WHEAT,TONNE_HA,2000,6.342029
EGY,WHEAT,TONNE_HA,2001,6.356707
EGY,WHEAT,TONNE_HA,2002,6.432039
EGY,WHEAT,TONNE_HA,2003,6.500475
EGY,WHEAT,TONNE_HA,2004,6.555251
EGY,WHEAT,TONNE_HA,2005,6.4920254
EGY,WHEAT,TONNE_HA,2006,6.4289045
EGY,WHEAT,TONNE_HA,2007,6.467134
EGY,WHEAT,TONNE_HA,2008,6.5012226
EGY,WHEAT,TONNE_HA,2009,6.44705
EGY,WHEAT,TONNE_HA,2010,5.6915145
EGY,WHEAT,TONNE_HA,2011,6.5628414
EGY,WHEAT,TONNE_HA,2012,6.6231174
EGY,WHEAT,TONNE_HA,2013,6.6218677
EGY,WHEAT,TONNE_HA,2014,6.49587
EGY,WHEAT,TONNE_HA,2015,6.3469677
EGY,WHEAT,TONNE_HA,2016,6.78733
EGY,WHEAT,TONNE_HA,2017,6.8484163
EGY,WHEAT,TONNE_HA,2018,6.909993
EGY,WHEAT,TONNE_HA,2019,6.9720364
EGY,WHEAT,TONNE_HA,2020,7.034692
EGY,WHEAT,TONNE_HA,2021,7.0978885
EGY,WHEAT,TONNE_HA,2022,7.161735
EGY,WHEAT,TONNE_HA,2023,7.226215
ETH,RICE,TONNE_HA,1990,0.9988901
ETH,RICE,TONNE_HA,1991,0.9988901
ETH,RICE,TONNE_HA,1992,0.9988901
ETH,RICE,TONNE_HA,1993,0.9988901
ETH,RICE,TONNE_HA,1994,0.9988901
ETH,RICE,TONNE_HA,1995,0.9988901
ETH,RICE,TONNE_HA,1996,0.9988901
ETH,RICE,TONNE_HA,1997,0.9988901
ETH,RICE,TONNE_HA,1998,0.9988901
ETH,RICE,TONNE_HA,1999,1.1818182
ETH,RICE,TONNE_HA,2000,1.1818181
ETH,RICE,TONNE_HA,2001,1.1916666
ETH,RICE,TONNE_HA,2002,1.2133334
ETH,RICE,TONNE_HA,2003,1.2071428
ETH,RICE,TONNE_HA,2004,1.1999999
ETH,RICE,TONNE_HA,2005,1.1999999
ETH,RICE,TONNE_HA,2006,1.1741935
ETH,RICE,TONNE_HA,2007,1.8993852
ETH,RICE,TONNE_HA,2008,1.3222222
ETH,RICE,TONNE_HA,2009,1.4049267
ETH,RICE,TONNE_HA,2010,1.9652174
ETH,RICE,TONNE_HA,2011,1.8820262
ETH,RICE,TONNE_HA,2012,1.8815789
ETH,RICE,TONNE_HA,2013,1.7769231
ETH,RICE,TONNE_HA,2014,1.8305557
ETH,RICE,TONNE_HA,2015,1.8114287
ETH,RICE,TONNE_HA,2016,1.8473684
ETH,RICE,TONNE_HA,2017,1.903722
ETH,RICE,TONNE_HA,2018,1.9271744
ETH,RICE,TONNE_HA,2019,1.9568639
ETH,RICE,TONNE_HA,2020,1.9870772
ETH,RICE,TONNE_HA,2021,2.0170257
ETH,RICE,TONNE_HA,2022,2.0480886
ETH,RICE,TONNE_HA,2023,2.078078
ETH,WHEAT,TONNE_HA,1990,0.9988901
ETH,WHEAT,TONNE_HA,1991,0.9988901
ETH,WHEAT,TONNE_HA,1992,0.9988901
ETH,WHEAT,TONNE_HA,1993,0.97097945
ETH,WHEAT,TONNE_HA,1994,1.1303442
ETH,WHEAT,TONNE_HA,1995,1.3735224
ETH,WHEAT,TONNE_HA,1996,1.3968254
ETH,WHEAT,TONNE_HA,1997,1.2919621
ETH,WHEAT,TONNE_HA,1998,1.3737981
ETH,WHEAT,TONNE_HA,1999,1.1154219
ETH,WHEAT,TONNE_HA,2000,1.1629002
ETH,WHEAT,TONNE_HA,2001,1.3255814
